Código.IBGE,municipio,Diretoria.Regional,Mesorregião,n_alunos_beneficiarios_atualmente,n_familias_beneficiarias_atualmente,n_alunos_receberam_lista_atual,n_alunos_receberam_incluindo_bloqueados,n_familias_receberam_lista_atual,n_familias_receberam_incluindo_bloqueados,n_familias_atuais_receberam_parcialmente,n_alunos_atuais_receberam_parcialmente,n_familias_atuais_receberam_tudo,n_alunos_atuais_receberam_tudo,n_familias_atuais_receberam_a_mais,n_alunos_atuais_receberam_a_mais,perc_alunos_receberam_lista_atual,perc_familias_receberam_lista_atual,total_dinheiro_lista_atual,total_dinheiro
3144409,NATERCIA,Varginha,Sul/Sudoeste de Minas,45,36,34,34,28,28,0,0,28,34,0,0,0.7555555555555555,0.7777777777777778,3400,3400
3144508,NAZARENO,São João Del Rei,Campo das Vertentes,62,41,21,21,12,12,0,0,12,21,0,0,0.3387096774193548,0.2926829268292683,2100,2100
3144607,NEPOMUCENO,Varginha,Campo das Vertentes,336,231,50,50,34,34,0,0,34,50,0,0,0.1488095238095238,0.1471861471861472,5000,5000
3144656,NINHEIRA,Salinas,Norte de Minas,40,25,9,9,6,6,0,0,6,9,0,0,0.225,0.24,900,900
3144672,NOVA BELEM,Governador Valadares,Vale do Rio Doce,6,3,1,1,1,1,0,0,1,1,0,0,0.16666666666666666,0.3333333333333333,100,100
3144706,NOVA ERA,Timóteo,Metropolitana de Belo Horizonte,136,99,50,50,34,34,0,0,34,50,0,0,0.36764705882352944,0.3434343434343434,5000,5000
3144805,NOVA LIMA,Metropolitana,Metropolitana de Belo Horizonte,273,192,58,58,44,44,0,0,44,58,0,0,0.21245421245421245,0.22916666666666666,5800,5800
3144904,NOVA MODICA,Governador Valadares,Vale do Rio Doce,26,19,9,9,6,6,0,0,6,9,0,0,0.34615384615384615,0.3157894736842105,900,900
3145000,NOVA PONTE,Uberlândia,Triângulo Mineiro/Alto Paranaíba,27,21,2,2,2,2,0,0,2,2,0,0,0.07407407407407407,0.09523809523809523,200,200
3145059,NOVA PORTEIRINHA,Montes Claros,Norte de Minas,31,20,20,20,12,12,0,0,12,20,0,0,0.6451612903225806,0.6,2000,2000
3145109,NOVA RESENDE,Passos,Sul/Sudoeste de Minas,84,65,27,27,19,19,0,0,19,27,0,0,0.32142857142857145,0.2923076923076923,2700,2700
3145208,NOVA SERRANA,Divinópolis,Oeste de Minas,139,108,19,19,15,15,0,0,15,19,0,0,0.1366906474820144,0.1388888888888889,1900,1900
3145307,NOVO CRUZEIRO,Teófilo Otoni,Jequitinhonha,308,146,125,125,55,55,0,0,55,125,0,0,0.40584415584415584,0.3767123287671233,12500,12500
3145356,NOVO ORIENTE DE MINAS,Teófilo Otoni,Vale do Mucuri,65,34,14,14,7,7,0,0,7,14,0,0,0.2153846153846154,0.20588235294117646,1400,1400
3145372,NOVORIZONTE,Salinas,Norte de Minas,45,22,34,34,15,15,0,0,15,34,0,0,0.7555555555555555,0.6818181818181818,3400,3400
3145406,OLARIA,Juiz de Fora,Zona da Mata,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145455,OLHOS D'AGUA,Montes Claros,Norte de Minas,18,9,12,12,6,6,0,0,6,12,0,0,0.6666666666666666,0.6666666666666666,1200,1200
3145505,OLIMPIO NORONHA,Varginha,Sul/Sudoeste de Minas,9,7,1,1,1,1,0,0,1,1,0,0,0.1111111111111111,0.14285714285714285,100,100
3145604,OLIVEIRA,Divinópolis,Oeste de Minas,252,170,26,26,21,21,0,0,21,26,0,0,0.10317460317460317,0.12352941176470589,2600,2600
3145703,OLIVEIRA FORTES,Juiz de Fora,Zona da Mata,7,5,2,2,1,1,0,0,1,2,0,0,0.2857142857142857,0.2,200,200
3145802,ONCA DO PITANGUI,Divinópolis,Metropolitana de Belo Horizonte,41,30,8,8,4,4,0,0,4,8,0,0,0.1951219512195122,0.13333333333333333,800,800
3145851,ORATORIOS,Muriaé,Zona da Mata,15,13,3,3,2,2,1,2,1,1,0,0,0.2,0.15384615384615385,200,200
3145877,ORIZANIA,Muriaé,Zona da Mata,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145901,OURO BRANCO,São João Del Rei,Metropolitana de Belo Horizonte,73,54,18,18,11,11,0,0,11,18,0,0,0.2465753424657534,0.2037037037037037,1800,1800
3146008,OURO FINO,Poços de Caldas,Sul/Sudoeste de Minas,158,86,40,40,18,18,0,0,18,40,0,0,0.25316455696202533,0.20930232558139536,4000,4000
3146107,OURO PRETO,Metropolitana,Metropolitana de Belo Horizonte,411,273,81,81,49,49,1,2,48,79,0,0,0.19708029197080293,0.1794871794871795,8000,8000
3146206,OURO VERDE DE MINAS,Teófilo Otoni,Vale do Mucuri,36,14,17,17,6,6,0,0,6,17,0,0,0.4722222222222222,0.42857142857142855,1700,1700
3146255,PADRE CARVALHO,Salinas,Norte de Minas,40,22,21,21,10,10,0,0,10,21,0,0,0.525,0.45454545454545453,2100,2100
3146305,PADRE PARAISO,Teófilo Otoni,Jequitinhonha,51,37,25,25,16,16,0,0,16,25,0,0,0.49019607843137253,0.43243243243243246,2500,2500
3146404,PAINEIRAS,Divinópolis,Central Mineira,29,22,1,1,1,1,0,0,1,1,0,0,0.034482758620689655,0.045454545454545456,100,100
3146503,PAINS,Divinópolis,Oeste de Minas,12,9,1,1,1,1,0,0,1,1,0,0,0.08333333333333333,0.1111111111111111,100,100
3146552,PAI PEDRO,Montes Claros,Norte de Minas,48,39,19,19,15,15,0,0,15,19,0,0,0.3958333333333333,0.38461538461538464,1900,1900
3146602,PAIVA,Juiz de Fora,Zona da Mata,1,1,1,1,1,1,0,0,1,1,0,0,1,1,100,100
3146701,PALMA,Muriaé,Zona da Mata,8,5,4,4,2,2,0,0,2,4,0,0,0.5,0.4,400,400
3146750,PALMOPOLIS,Almenara,Jequitinhonha,30,21,8,8,7,7,0,0,7,8,0,0,0.26666666666666666,0.3333333333333333,800,800
3146909,PAPAGAIOS,Divinópolis,Metropolitana de Belo Horizonte,268,185,46,46,29,29,0,0,29,46,0,0,0.17164179104477612,0.15675675675675677,4600,4600
3147006,PARACATU,Paracatu,Noroeste de Minas,493,331,90,90,56,56,0,0,56,90,0,0,0.18255578093306288,0.1691842900302115,9000,9000
3147105,PARA DE MINAS,Metropolitana,Metropolitana de Belo Horizonte,426,295,99,99,64,64,0,0,64,99,0,0,0.2323943661971831,0.21694915254237288,9900,9900
3147204,PARAGUACU,Varginha,Sul/Sudoeste de Minas,168,106,17,17,9,9,0,0,9,17,0,0,0.10119047619047619,0.08490566037735849,1700,1700
3147303,PARAISOPOLIS,Poços de Caldas,Sul/Sudoeste de Minas,119,88,11,11,10,10,0,0,10,11,0,0,0.09243697478991597,0.11363636363636363,1100,1100
3147402,PARAOPEBA,Curvelo,Metropolitana de Belo Horizonte,124,90,32,32,24,24,0,0,24,32,0,0,0.25806451612903225,0.26666666666666666,3200,3200
3147501,PASSABEM,Timóteo,Metropolitana de Belo Horizonte,18,9,8,8,4,4,0,0,4,8,0,0,0.4444444444444444,0.4444444444444444,800,800
3147600,PASSA QUATRO,Varginha,Sul/Sudoeste de Minas,116,79,16,16,9,9,0,0,9,16,0,0,0.13793103448275862,0.11392405063291139,1600,1600
3147709,PASSA TEMPO,Divinópolis,Oeste de Minas,18,14,2,2,1,1,0,0,1,2,0,0,0.1111111111111111,0.07142857142857142,200,200
3147808,PASSA VINTE,Juiz de Fora,Sul/Sudoeste de Minas,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147907,PASSOS,Passos,Sul/Sudoeste de Minas,896,565,355,355,194,194,1,4,193,351,0,0,0.39620535714285715,0.3433628318584071,35400,35400
3147956,PATIS,Montes Claros,Norte de Minas,20,12,12,12,7,7,0,0,7,12,0,0,0.6,0.5833333333333334,1200,1200
3148004,PATOS DE MINAS,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,455,305,90,90,54,54,1,2,53,88,0,0,0.1978021978021978,0.17704918032786884,8900,8900
3148103,PATROCINIO,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,906,574,290,290,173,173,0,0,173,290,0,0,0.3200883002207506,0.30139372822299654,29000,29000
3148202,PATROCINIO DO MURIAE,Muriaé,Zona da Mata,22,17,4,4,4,4,0,0,4,4,0,0,0.18181818181818182,0.23529411764705882,400,400
3148301,PAULA CANDIDO,Muriaé,Zona da Mata,141,88,28,28,15,15,0,0,15,28,0,0,0.19858156028368795,0.17045454545454544,2800,2800
3148400,PAULISTAS,Governador Valadares,Vale do Rio Doce,47,23,29,29,15,15,0,0,15,29,0,0,0.6170212765957447,0.6521739130434783,2900,2900
3148509,PAVAO,Teófilo Otoni,Vale do Mucuri,17,8,12,12,5,5,0,0,5,12,0,0,0.7058823529411765,0.625,1200,1200
3148608,PECANHA,Governador Valadares,Vale do Rio Doce,133,85,55,55,32,32,0,0,32,55,0,0,0.41353383458646614,0.3764705882352941,5500,5500
3148707,PEDRA AZUL,Almenara,Jequitinhonha,108,68,20,20,16,16,0,0,16,20,0,0,0.18518518518518517,0.23529411764705882,2000,2000
3148756,PEDRA BONITA,Muriaé,Zona da Mata,29,19,17,17,7,7,0,0,7,17,0,0,0.5862068965517241,0.3684210526315789,1700,1700
3148806,PEDRA DO ANTA,Muriaé,Zona da Mata,11,7,2,2,1,1,0,0,1,2,0,0,0.18181818181818182,0.14285714285714285,200,200
3148905,PEDRA DO INDAIA,Divinópolis,Oeste de Minas,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149002,PEDRA DOURADA,Muriaé,Zona da Mata,12,11,1,1,1,1,0,0,1,1,0,0,0.08333333333333333,0.09090909090909091,100,100
3149101,PEDRALVA,Varginha,Sul/Sudoeste de Minas,114,84,12,12,8,8,0,0,8,12,0,0,0.10526315789473684,0.09523809523809523,1200,1200
3149150,PEDRAS DE MARIA DA CRUZ,Montes Claros,Norte de Minas,69,45,13,13,10,10,0,0,10,13,0,0,0.18840579710144928,0.2222222222222222,1300,1300
3149200,PEDRINOPOLIS,Uberaba,Triângulo Mineiro/Alto Paranaíba,5,3,2,2,1,1,0,0,1,2,0,0,0.4,0.3333333333333333,200,200
3149309,PEDRO LEOPOLDO,Metropolitana,Metropolitana de Belo Horizonte,219,172,41,41,32,32,0,0,32,41,0,0,0.1872146118721461,0.18604651162790697,4100,4100
3149408,PEDRO TEIXEIRA,Juiz de Fora,Zona da Mata,3,3,1,1,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,100,100
3149507,PEQUERI,Juiz de Fora,Zona da Mata,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149606,PEQUI,Divinópolis,Metropolitana de Belo Horizonte,10,10,1,1,1,1,0,0,1,1,0,0,0.1,0.1,100,100
3149705,PERDIGAO,Divinópolis,Oeste de Minas,52,30,4,4,3,3,0,0,3,4,0,0,0.07692307692307693,0.1,400,400
3149804,PERDIZES,Uberaba,Triângulo Mineiro/Alto Paranaíba,95,66,18,18,11,11,0,0,11,18,0,0,0.18947368421052632,0.16666666666666666,1800,1800
3149903,PERDOES,Varginha,Oeste de Minas,153,108,25,25,16,16,0,0,16,25,0,0,0.16339869281045752,0.14814814814814814,2500,2500
3149952,PERIQUITO,Governador Valadares,Vale do Rio Doce,19,15,3,3,3,3,0,0,3,3,0,0,0.15789473684210525,0.2,300,300
3150000,PESCADOR,Teófilo Otoni,Vale do Rio Doce,33,17,5,5,2,2,0,0,2,5,0,0,0.15151515151515152,0.11764705882352941,500,500
3150109,PIAU,Juiz de Fora,Zona da Mata,14,12,5,5,4,4,0,0,4,5,0,0,0.35714285714285715,0.3333333333333333,500,500
3150158,PIEDADE DE CARATINGA,Timóteo,Vale do Rio Doce,76,61,24,24,20,20,0,0,20,24,0,0,0.3157894736842105,0.32786885245901637,2400,2400
3150208,PIEDADE DE PONTE NOVA,Timóteo,Zona da Mata,41,24,30,30,18,18,0,0,18,30,0,0,0.7317073170731707,0.75,3000,3000
3150307,PIEDADE DO RIO GRANDE,São João Del Rei,Campo das Vertentes,24,18,19,19,15,15,0,0,15,19,0,0,0.7916666666666666,0.8333333333333334,1900,1900
3150406,PIEDADE DOS GERAIS,São João Del Rei,Metropolitana de Belo Horizonte,37,27,7,7,6,6,0,0,6,7,0,0,0.1891891891891892,0.2222222222222222,700,700
3150505,PIMENTA,Divinópolis,Oeste de Minas,41,27,1,1,1,1,0,0,1,1,0,0,0.024390243902439025,0.037037037037037035,100,100
3150539,PINGO D'AGUA,Timóteo,Vale do Rio Doce,28,15,9,9,7,7,0,0,7,9,0,0,0.32142857142857145,0.4666666666666667,900,900
3150570,PINTOPOLIS,Montes Claros,Norte de Minas,86,52,23,23,13,13,0,0,13,23,0,0,0.26744186046511625,0.25,2300,2300
3150604,PIRACEMA,Divinópolis,Oeste de Minas,46,29,3,3,2,2,0,0,2,3,0,0,0.06521739130434782,0.06896551724137931,300,300
3150703,PIRAJUBA,Uberaba,Triângulo Mineiro/Alto Paranaíba,36,26,21,21,15,15,0,0,15,21,0,0,0.5833333333333334,0.5769230769230769,2100,2100
3150802,PIRANGA,São João Del Rei,Zona da Mata,152,104,41,41,28,28,0,0,28,41,0,0,0.26973684210526316,0.2692307692307692,4100,4100
3150901,PIRANGUCU,Poços de Caldas,Sul/Sudoeste de Minas,26,21,14,14,10,10,0,0,10,14,0,0,0.5384615384615384,0.47619047619047616,1400,1400
3151008,PIRANGUINHO,Poços de Caldas,Sul/Sudoeste de Minas,75,50,10,10,7,7,0,0,7,10,0,0,0.13333333333333333,0.14,1000,1000
3151107,PIRAPETINGA,Muriaé,Zona da Mata,16,16,1,1,1,1,0,0,1,1,0,0,0.0625,0.0625,100,100
3151206,PIRAPORA,Montes Claros,Norte de Minas,297,233,91,91,72,72,1,2,71,89,0,0,0.3063973063973064,0.3090128755364807,9000,9000
3151305,PIRAUBA,Juiz de Fora,Zona da Mata,70,53,9,9,6,6,0,0,6,9,0,0,0.12857142857142856,0.11320754716981132,900,900
3151404,PITANGUI,Divinópolis,Metropolitana de Belo Horizonte,225,147,82,82,48,48,0,0,48,82,0,0,0.36444444444444446,0.32653061224489793,8200,8200
3151503,PIUMHI,Passos,Oeste de Minas,248,171,79,79,50,50,0,0,50,79,0,0,0.3185483870967742,0.29239766081871343,7900,7900
3151602,PLANURA,Uberaba,Triângulo Mineiro/Alto Paranaíba,63,51,14,14,11,11,0,0,11,14,0,0,0.2222222222222222,0.21568627450980393,1400,1400
3151701,POCO FUNDO,Varginha,Sul/Sudoeste de Minas,131,86,64,64,39,39,0,0,39,64,0,0,0.48854961832061067,0.45348837209302323,6400,6400
3151800,POCOS DE CALDAS,Poços de Caldas,Sul/Sudoeste de Minas,186,138,70,70,48,48,1,2,47,68,0,0,0.3763440860215054,0.34782608695652173,6900,6900
3151909,POCRANE,Governador Valadares,Vale do Rio Doce,73,50,33,33,21,21,0,0,21,33,0,0,0.4520547945205479,0.42,3300,3300
3152006,POMPEU,Curvelo,Central Mineira,368,259,37,37,25,25,0,0,25,37,0,0,0.10054347826086957,0.09652509652509653,3700,3700
3152105,PONTE NOVA,Muriaé,Zona da Mata,240,156,66,66,42,42,0,0,42,66,0,0,0.275,0.2692307692307692,6600,6600
3152131,PONTO CHIQUE,Montes Claros,Norte de Minas,5,3,3,3,2,2,0,0,2,3,0,0,0.6,0.6666666666666666,300,300
3152170,PONTO DOS VOLANTES,Araçuaí,Jequitinhonha,45,32,22,22,12,12,0,0,12,22,0,0,0.4888888888888889,0.375,2200,2200
3152204,PORTEIRINHA,Montes Claros,Norte de Minas,614,446,173,173,112,112,0,0,112,173,0,0,0.28175895765472314,0.25112107623318386,17300,17300
3152303,PORTO FIRME,Muriaé,Zona da Mata,23,15,15,15,7,7,0,0,7,15,0,0,0.6521739130434783,0.4666666666666667,1500,1500
3152402,POTE,Teófilo Otoni,Vale do Mucuri,267,162,49,49,32,32,0,0,32,49,0,0,0.18352059925093633,0.19753086419753085,4900,4900
3152501,POUSO ALEGRE,Poços de Caldas,Sul/Sudoeste de Minas,292,205,61,61,41,41,0,0,41,61,0,0,0.2089041095890411,0.2,6100,6100
3152600,POUSO ALTO,Varginha,Sul/Sudoeste de Minas,26,18,2,2,1,1,0,0,1,2,0,0,0.07692307692307693,0.05555555555555555,200,200
3152709,PRADOS,São João Del Rei,Campo das Vertentes,28,21,4,4,1,1,0,0,1,4,0,0,0.14285714285714285,0.047619047619047616,400,400
3152808,PRATA,Uberlândia,Triângulo Mineiro/Alto Paranaíba,145,98,17,17,9,9,0,0,9,17,0,0,0.11724137931034483,0.09183673469387756,1700,1700
3152907,PRATAPOLIS,Passos,Sul/Sudoeste de Minas,96,69,82,82,57,57,0,0,57,82,0,0,0.8541666666666666,0.8260869565217391,8200,8200
3153004,PRATINHA,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,35,28,23,23,20,20,0,0,20,23,0,0,0.6571428571428571,0.7142857142857143,2300,2300
3153103,PRESIDENTE BERNARDES,Muriaé,Zona da Mata,55,30,7,7,3,3,0,0,3,7,0,0,0.12727272727272726,0.1,700,700
3153202,PRESIDENTE JUSCELINO,Curvelo,Central Mineira,36,22,22,22,15,15,0,0,15,22,0,0,0.6111111111111112,0.6818181818181818,2200,2200
3153301,PRESIDENTE KUBITSCHEK,Diamantina,Jequitinhonha,59,36,49,49,31,31,0,0,31,49,0,0,0.8305084745762712,0.8611111111111112,4900,4900
3153400,PRESIDENTE OLEGARIO,Patos de Minas,Noroeste de Minas,84,62,21,21,13,13,0,0,13,21,0,0,0.25,0.20967741935483872,2100,2100
3153509,ALTO JEQUITIBA,Muriaé,Zona da Mata,114,83,20,20,10,10,0,0,10,20,0,0,0.17543859649122806,0.12048192771084337,2000,2000
3153608,PRUDENTE DE MORAIS,Metropolitana,Metropolitana de Belo Horizonte,81,51,37,37,21,21,0,0,21,37,0,0,0.4567901234567901,0.4117647058823529,3700,3700
3153707,QUARTEL GERAL,Divinópolis,Central Mineira,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153806,QUELUZITO,São João Del Rei,Metropolitana de Belo Horizonte,9,6,1,1,1,1,0,0,1,1,0,0,0.1111111111111111,0.16666666666666666,100,100
3153905,RAPOSOS,Metropolitana,Metropolitana de Belo Horizonte,78,58,23,23,18,18,0,0,18,23,0,0,0.2948717948717949,0.3103448275862069,2300,2300
3154002,RAUL SOARES,Timóteo,Zona da Mata,157,123,32,32,26,26,0,0,26,32,0,0,0.20382165605095542,0.21138211382113822,3200,3200
3154101,RECREIO,Muriaé,Zona da Mata,69,56,1,1,1,1,0,0,1,1,0,0,0.014492753623188406,0.017857142857142856,100,100
3154150,REDUTO,Muriaé,Zona da Mata,119,88,7,7,6,6,0,0,6,7,0,0,0.058823529411764705,0.06818181818181818,700,700
3154200,RESENDE COSTA,São João Del Rei,Campo das Vertentes,52,36,32,32,22,22,0,0,22,32,0,0,0.6153846153846154,0.6111111111111112,3200,3200
3154309,RESPLENDOR,Governador Valadares,Vale do Rio Doce,118,87,20,20,12,12,0,0,12,20,0,0,0.1694915254237288,0.13793103448275862,2000,2000
3154408,RESSAQUINHA,São João Del Rei,Campo das Vertentes,11,10,8,8,7,7,0,0,7,8,0,0,0.7272727272727273,0.7,800,800
3154457,RIACHINHO,Paracatu,Norte de Minas,41,24,8,8,5,5,0,0,5,8,0,0,0.1951219512195122,0.20833333333333334,800,800
3154507,RIACHO DOS MACHADOS,Montes Claros,Norte de Minas,30,21,16,16,9,9,0,0,9,16,0,0,0.5333333333333333,0.42857142857142855,1600,1600
3154606,RIBEIRAO DAS NEVES,Metropolitana,Metropolitana de Belo Horizonte,2609,1690,943,943,569,569,1,2,568,941,0,0,0.3614411651973936,0.3366863905325444,94200,94200
3154705,RIBEIRAO VERMELHO,Varginha,Campo das Vertentes,15,12,1,1,1,1,0,0,1,1,0,0,0.06666666666666667,0.08333333333333333,100,100
3154804,RIO ACIMA,Metropolitana,Metropolitana de Belo Horizonte,32,27,5,5,4,4,0,0,4,5,0,0,0.15625,0.14814814814814814,500,500
3154903,RIO CASCA,Timóteo,Zona da Mata,51,43,14,14,10,10,0,0,10,14,0,0,0.27450980392156865,0.23255813953488372,1400,1400
3155009,RIO DOCE,Timóteo,Zona da Mata,20,13,9,9,6,6,0,0,6,9,0,0,0.45,0.46153846153846156,900,900
3155108,RIO DO PRADO,Almenara,Jequitinhonha,21,12,16,16,9,9,0,0,9,16,0,0,0.7619047619047619,0.75,1600,1600
3155207,RIO ESPERA,São João Del Rei,Zona da Mata,34,21,26,26,14,14,0,0,14,26,0,0,0.7647058823529411,0.6666666666666666,2600,2600
3155306,RIO MANSO,Metropolitana,Metropolitana de Belo Horizonte,52,43,2,2,2,2,0,0,2,2,0,0,0.038461538461538464,0.046511627906976744,200,200
3155405,RIO NOVO,Juiz de Fora,Zona da Mata,60,39,11,11,9,9,0,0,9,11,0,0,0.18333333333333332,0.23076923076923078,1100,1100
3155504,RIO PARANAIBA,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,76,60,9,9,8,8,0,0,8,9,0,0,0.11842105263157894,0.13333333333333333,900,900
3155603,RIO PARDO DE MINAS,Salinas,Norte de Minas,94,60,42,42,23,23,0,0,23,42,0,0,0.44680851063829785,0.38333333333333336,4200,4200
3155702,RIO PIRACICABA,Timóteo,Metropolitana de Belo Horizonte,41,24,9,9,4,4,0,0,4,9,0,0,0.21951219512195122,0.16666666666666666,900,900
3155801,RIO POMBA,Juiz de Fora,Zona da Mata,84,69,21,21,16,16,0,0,16,21,0,0,0.25,0.2318840579710145,2100,2100
3155900,RIO PRETO,Juiz de Fora,Zona da Mata,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156007,RIO VERMELHO,Diamantina,Metropolitana de Belo Horizonte,134,93,5,5,3,3,0,0,3,5,0,0,0.03731343283582089,0.03225806451612903,500,500
3156106,RITAPOLIS,São João Del Rei,Campo das Vertentes,47,39,8,8,6,6,0,0,6,8,0,0,0.1702127659574468,0.15384615384615385,800,800
3156205,ROCHEDO DE MINAS,Juiz de Fora,Zona da Mata,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156304,RODEIRO,Juiz de Fora,Zona da Mata,52,35,2,2,2,2,0,0,2,2,0,0,0.038461538461538464,0.05714285714285714,200,200
3156403,ROMARIA,Uberlândia,Triângulo Mineiro/Alto Paranaíba,15,9,2,2,1,1,0,0,1,2,0,0,0.13333333333333333,0.1111111111111111,200,200
3156452,ROSARIO DA LIMEIRA,Muriaé,Zona da Mata,18,16,1,1,1,1,0,0,1,1,0,0,0.05555555555555555,0.0625,100,100
3156502,RUBELITA,Salinas,Norte de Minas,31,15,14,14,7,7,0,0,7,14,0,0,0.45161290322580644,0.4666666666666667,1400,1400
3156601,RUBIM,Almenara,Jequitinhonha,14,12,4,4,4,4,0,0,4,4,0,0,0.2857142857142857,0.3333333333333333,400,400
3156700,SABARA,Metropolitana,Metropolitana de Belo Horizonte,615,451,174,174,126,126,2,4,124,170,0,0,0.28292682926829266,0.2793791574279379,17200,17200
3156809,SABINOPOLIS,Governador Valadares,Vale do Rio Doce,225,136,81,81,42,42,0,0,42,81,0,0,0.36,0.3088235294117647,8100,8100
3156908,SACRAMENTO,Uberaba,Triângulo Mineiro/Alto Paranaíba,143,92,37,37,22,22,0,0,22,37,0,0,0.25874125874125875,0.2391304347826087,3700,3700
3157005,SALINAS,Salinas,Norte de Minas,513,358,235,235,156,156,1,3,155,232,0,0,0.4580896686159844,0.43575418994413406,23400,23400
3157104,SALTO DA DIVISA,Almenara,Jequitinhonha,36,20,18,18,8,8,0,0,8,18,0,0,0.5,0.4,1800,1800
3157203,SANTA BARBARA,Metropolitana,Metropolitana de Belo Horizonte,48,39,15,15,10,10,0,0,10,15,0,0,0.3125,0.2564102564102564,1500,1500
3157252,SANTA BARBARA DO LESTE,Timóteo,Vale do Rio Doce,39,29,12,12,9,9,0,0,9,12,0,0,0.3076923076923077,0.3103448275862069,1200,1200
3157278,SANTA BARBARA DO MONTE VERDE,Juiz de Fora,Zona da Mata,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157302,SANTA BARBARA DO TUGURIO,São João Del Rei,Campo das Vertentes,18,17,8,8,7,7,0,0,7,8,0,0,0.4444444444444444,0.4117647058823529,800,800
3157336,SANTA CRUZ DE MINAS,São João Del Rei,Campo das Vertentes,17,16,1,1,1,1,0,0,1,1,0,0,0.058823529411764705,0.0625,100,100
3157377,SANTA CRUZ DE SALINAS,Salinas,Norte de Minas,22,14,10,10,6,6,0,0,6,10,0,0,0.45454545454545453,0.42857142857142855,1000,1000
3157401,SANTA CRUZ DO ESCALVADO,Timóteo,Zona da Mata,41,27,17,17,9,9,0,0,9,17,0,0,0.4146341463414634,0.3333333333333333,1700,1700
3157500,SANTA EFIGENIA DE MINAS,Governador Valadares,Vale do Rio Doce,28,15,11,11,4,4,0,0,4,11,0,0,0.39285714285714285,0.26666666666666666,1100,1100
3157609,SANTA FE DE MINAS,Montes Claros,Norte de Minas,22,13,4,4,3,3,0,0,3,4,0,0,0.18181818181818182,0.23076923076923078,400,400
3157658,SANTA HELENA DE MINAS,Teófilo Otoni,Vale do Mucuri,41,12,13,13,3,3,0,0,3,13,0,0,0.3170731707317073,0.25,1300,1300
3157708,SANTA JULIANA,Uberaba,Triângulo Mineiro/Alto Paranaíba,115,83,7,7,5,5,0,0,5,7,0,0,0.06086956521739131,0.060240963855421686,700,700
3157807,SANTA LUZIA,Metropolitana,Metropolitana de Belo Horizonte,630,423,214,214,130,130,0,0,130,214,0,0,0.3396825396825397,0.3073286052009456,21400,21400
3157906,SANTA MARGARIDA,Muriaé,Zona da Mata,220,145,102,102,62,62,0,0,62,102,0,0,0.4636363636363636,0.42758620689655175,10200,10200
3158003,SANTA MARIA DE ITABIRA,Timóteo,Metropolitana de Belo Horizonte,88,57,3,3,2,2,0,0,2,3,0,0,0.03409090909090909,0.03508771929824561,300,300
3158102,SANTA MARIA DO SALTO,Almenara,Jequitinhonha,34,17,14,14,5,5,0,0,5,14,0,0,0.4117647058823529,0.29411764705882354,1400,1400
3158201,SANTA MARIA DO SUACUI,Governador Valadares,Vale do Rio Doce,144,72,74,74,34,34,0,0,34,74,0,0,0.5138888888888888,0.4722222222222222,7400,7400
3158300,SANTANA DA VARGEM,Varginha,Sul/Sudoeste de Minas,40,28,11,11,9,9,0,0,9,11,0,0,0.275,0.32142857142857145,1100,1100
3158409,SANTANA DE CATAGUASES,Muriaé,Zona da Mata,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158508,SANTANA DE PIRAPAMA,Curvelo,Metropolitana de Belo Horizonte,80,59,11,11,7,7,0,0,7,11,0,0,0.1375,0.11864406779661017,1100,1100
3158607,SANTANA DO DESERTO,Juiz de Fora,Zona da Mata,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158706,SANTANA DO GARAMBEU,São João Del Rei,Campo das Vertentes,10,8,5,5,4,4,0,0,4,5,0,0,0.5,0.5,500,500
3158805,SANTANA DO JACARE,Divinópolis,Oeste de Minas,46,36,6,6,4,4,0,0,4,6,0,0,0.13043478260869565,0.1111111111111111,600,600
3158904,SANTANA DO MANHUACU,Governador Valadares,Zona da Mata,69,65,9,9,9,9,0,0,9,9,0,0,0.13043478260869565,0.13846153846153847,900,900
3158953,SANTANA DO PARAISO,Timóteo,Vale do Rio Doce,133,108,35,35,28,28,0,0,28,35,0,0,0.2631578947368421,0.25925925925925924,3500,3500
3159001,SANTANA DO RIACHO,Metropolitana,Metropolitana de Belo Horizonte,27,16,6,6,2,2,0,0,2,6,0,0,0.2222222222222222,0.125,600,600
